query_time,user_id,query,result_rank,click_rank,click_url,matched_seed
10:29:14,6282157448807942,笔记本电脑销售排行榜,2,2,zhidao.baidu.com/question/46680973,笔记本电脑
10:29:36,16794464409263593,唐妃纯中药面膜,112,31,www.leaz.cn/cosmetic/793_1_view.html,面膜
10:29:52,16794464409263593,唐妃纯中药面膜,119,32,edyna.my.taobao.com/mytaobao/user-rate-acfbe6807358de856e1853f83687e0ef.htm,面膜
10:30:42,16794464409263593,唐妃纯中药面膜,123,34,www.91baby.com/bbs/archiver/tid-255378.html,面膜
10:31:10,16794464409263593,唐妃纯中药面膜,132,36,www.800sh.cn/prink/2118.htm,面膜
10:31:16,16794464409263593,唐妃纯中药面膜,134,37,hf.bbs.99wed.com/read.php?tid=129217&page=e&fpage=31,面膜
10:32:28,16794464409263593,唐妃纯中药面膜,150,39,tieba.baidu.com/f?kz=73790527,面膜
10:32:45,1369838130004013,笔记本电脑,1,1,"click.cpc.sogou.com/bill_cpc?p=UP$GWWKgzhOwykIxl2ylllrAlyll4eS2lFwXngCKxLBSllllGxjjlb43sGWesrgXe2ylllll&q=cGlkPWZ5bG9uZyZyPTgmaD0xNjg0NDQ3MjAmdj03JmM9TwA=&url=http://smartkeyword.allyes.com/main/adfclick%3Fdb=smartkeyword%26bid=1,101,4%26cid=1,0,0%26kv=kvid/259466%26show=ignore%26url=http://www.sonystyle.com.cn/products/vaio/index.htm%3FidObj=tz3",笔记本电脑
10:33:09,16794464409263593,唐妃纯中药面膜,156,41,www.hs.sh.cn/wjs/outer/gonggao/userobject1ai3646.html,面膜
10:33:31,16794464409263593,唐妃纯中药面膜,166,43,edyna.my.taobao.com/mytaobao/user-rate-26334fc571ee69d131801d2ffecb5fdc.htm,面膜
10:35:21,5724710929711226,敷完面膜后怎样护肤,1,1,zhidao.baidu.com/question/7645202,面膜
10:36:32,19258425192750833,惠普笔记本电脑报价,1,1,product.enet.com.cn/price/plist4_2283.shtml,笔记本电脑
10:40:21,19258425192750833,惠普笔记本电脑报价,2,2,product.it168.com/list/b/03010112_1.shtml,笔记本电脑
10:40:54,12500002139601263,笔记本电脑电池使用,5,1,zhidao.baidu.com/question/23258276.html,笔记本电脑
10:44:08,4576643458562426,神州笔记本电脑,7,6,product.yesky.com/catalog/149/,笔记本电脑
10:44:17,4576643458562426,神州笔记本电脑,10,7,www.it-waibao.com/it-waibao/support/drivers_download/notebook/catalogTreeID100_folderID59_infoID488.html,笔记本电脑
10:45:43,16794464409263593,唐妃纯中药面膜,169,44,bbs.trends.com.cn/archive/index.php/t-424256.html,面膜
10:48:26,2848211572686203,戴尔笔记本电脑,3,22,www.dellshop.com.cn/,笔记本电脑
10:48:30,2848211572686203,戴尔笔记本电脑,3,23,www.dellshop.com.cn/,笔记本电脑
10:48:43,2848211572686203,戴尔笔记本电脑,2,24,www.dell.com.cn/,笔记本电脑
10:48:53,2848211572686203,戴尔笔记本电脑,5,25,www.pc55.net/dellbjbdnbj/,笔记本电脑
10:49:00,2848211572686203,戴尔笔记本电脑,5,26,www.pc55.net/dellbjbdnbj/,笔记本电脑
10:50:17,6282157448807942,笔记本电脑,4,5,notebook.yesky.com/,笔记本电脑
10:50:58,7155159761624406,自制面膜,1,1,www.whiteningcosmetics.net/,面膜
10:52:15,12500002139601263,笔记本电脑电池使用,2,1,notebook.yesky.com/404/3091904.shtml,笔记本电脑
10:52:46,05097205295783719,笔记本电脑,2,1,click.cpc.sogou.com/bill_search?p=$g@3YrbP1UdwykEmlxcll4TFlZlxnwcClF3uTRhAU7iNlllllS4hlE43sGWesrgXe2ylllll&q=cGlkPXNvZ291JnI9MzEmaD0xNjg0NDQ3MjAmdj0xJmM9TAA=&url=http://www.hzysm.com,笔记本电脑
10:53:06,12500002139601263,笔记本电脑电池使用,4,2,tech.sina.com.cn/c/2004-04-13/1715348432.shtml,笔记本电脑
10:53:31,8406629739784535,敷完面膜后怎样护肤,1,2,zhidao.baidu.com/question/7645202,面膜
10:55:23,05097205295783719,笔记本电脑,9,2,notebook.pchome.net/,笔记本电脑
11:04:15,23973313619297354,如何选购笔记本电脑,3,1,www.chinadv.com/tech/74428/,笔记本电脑
11:05:12,21899669990108844,玉兰油面膜,3,2,zhidao.baidu.com/question/1230577.html,面膜
11:06:42,21899669990108844,玉兰油面膜,6,3,www.boopo.com.cn/hz/13123093.html,面膜
11:07:02,23973313619297354,如何选购笔记本电脑,4,2,digi.it.sohu.com/20050223/n224400553.shtml,笔记本电脑
11:08:02,21899669990108844,玉兰油面膜,8,4,brand.yoka.com/olay/detail2697.htm,面膜
11:08:27,4133940329488129,笔记本电脑蓝牙接收,2,3,article.pchome.net/content-313861.html,笔记本电脑
11:09:05,3618522860094466,柠檬蜂蜜美容面膜,2,2,women.sohu.com/20070203/n247697198.shtml,面膜
11:09:37,5850055049595482,惠普笔记本电脑报价,5,1,zhidao.baidu.com/question/11247636.html,笔记本电脑
11:11:37,250322169931548,立升净水器,9,1,www.bosshe.com/jixie/20070415013310_69129/,净水器
11:12:47,7353449936790344,惠普笔记本电脑报价,2,1,product.it168.com/list/b/03010112_1.shtml,笔记本电脑
11:12:58,4133940329488129,笔记本电脑蓝牙功能,4,5,ks.cn.yahoo.com/question/1307112002861.html,笔记本电脑
11:13:13,7353449936790344,惠普笔记本电脑报价,5,2,zhidao.baidu.com/question/11247636.html,笔记本电脑
11:25:41,2845747543401067,惠普笔记本电脑报价,4,1,nb.zol.com.cn/manu_223.shtml,笔记本电脑
11:27:19,2845747543401067,惠普笔记本电脑报价,8,2,www.it.com.cn/f/market/051/24/72297.htm,笔记本电脑
11:28:10,6758061885644497,惠普笔记本电脑报价,1,1,product.enet.com.cn/price/plist4_2283.shtml,笔记本电脑
11:28:17,6473200549996277,惠普笔记本电脑,3,3,product.enet.com.cn/price/plist4_2283.shtml,笔记本电脑
11:29:07,7678414533508141,联想笔记本电脑,2,2,product.it168.com/list/b/03010377_1.shtml,笔记本电脑
11:30:02,7684254260260181,低价笔记本电脑,1,1,promotion.china.alibaba.com/html/xiaofeipin/sm/bijibendiannao.html,笔记本电脑
11:30:07,6473200549996277,联想笔记本电脑,1,4,www.lenovo.com.cn/,笔记本电脑
11:30:47,6473200549996277,联想笔记本电脑,2,5,product.it168.com/list/b/03010377_1.shtml,笔记本电脑
11:30:53,6473200549996277,联想笔记本电脑,3,6,product.pcpop.com/NB/00220_1.html,笔记本电脑
11:32:39,05307920961810236,脸部皮肤过敏面膜,4,11,www.usaopc.com/,面膜
11:32:48,8843946698592993,惠普笔记本电脑报价,1,2,product.enet.com.cn/price/plist4_2283.shtml,笔记本电脑
11:33:18,05307920961810236,脸部皮肤过敏面膜,4,12,www.usaopc.com/,面膜
11:37:20,8840402176671784,三星笔记本电脑报价,1,1,product.enet.com.cn/price/plist4_2117.shtml,笔记本电脑
11:38:10,8843946698592993,三星笔记本电脑报价,1,3,product.enet.com.cn/price/plist4_2117.shtml,笔记本电脑
11:38:45,24908238936295918,笔记本电脑,2,1,click.cpc.sogou.com/bill_cpc?p=Cfzp9$IEv1CwyPuElxcll4TFlZlxnwcClF3uTGImkHJqllllpxRhlE43sGWesrgXe2ylllll&q=cGlkPXNvaHUmcj0xNSZoPTE2ODQ0NDcyMCZ2PTEmYz1PAA==&url=http://www.hzysm.com,笔记本电脑
11:40:10,4133940329488129,戴尔笔记本电脑,4,13,www.dellwz.com/,笔记本电脑
11:49:59,2781387639910281,BenQ笔记本电脑,1,1,product.enet.com.cn/price/plist4_2300.shtml,笔记本电脑
11:53:27,42037024048299876,神舟笔记本电脑如何,2,1,iask.sina.com.cn/b/1995057.html,笔记本电脑
11:54:37,22038684236034273,珍珠粉面膜,1,1,baike.baidu.com/view/90133.htm,面膜
11:54:50,9439533803013682,惠普笔记本电脑报价,3,1,product.danawa.com.cn/list/C_1108.html,笔记本电脑
11:55:10,8613090260147109,自制补水面膜,3,1,www.101do.com/meirong/zizhi/1158.html,面膜
11:56:59,7389676161688885,神舟笔记本电脑如何,1,1,www.it.com.cn/notebook/ppzq/hasee/,笔记本电脑
12:00:12,22038684236034273,珍珠粉面膜,2,2,ks.cn.yahoo.com/question/1407030101154.html,面膜
12:02:48,22038684236034273,珍珠粉面膜,9,3,wenwen.soso.com/z/q58187659.htm,面膜
12:03:55,22038684236034273,美容+面膜+方法,1,4,www.mlyd.net/2007/6-7/133056.html,面膜
12:04:28,22038684236034273,美容+面膜+方法,4,5,ks.cn.yahoo.com/question/1407012605896.html,面膜
12:05:15,22038684236034273,美容+面膜+方法,8,6,www.upretty.cn/html/54/n-54.html,面膜
12:05:16,38636028222257046,惠普笔记本电脑,2,1,www.pconline.com.cn/notebook/pinpai/hp/,笔记本电脑
12:05:41,22038684236034273,美容+面膜+方法,7,7,www.pop43.com/Fashion/mbmm.htm,面膜
12:06:23,3516553893983855,敷完面膜后怎样护肤,1,1,zhidao.baidu.com/question/7645202,面膜
12:11:27,38636028222257046,戴尔笔记本电脑,5,2,www.pc55.net/dellbjbdnbj/,笔记本电脑
12:13:58,1706894947631642,惠普笔记本电脑报价,1,9,product.enet.com.cn/price/plist4_2283.shtml,笔记本电脑
12:16:00,6383291711805912,龙芯笔记本电脑,1,1,tech.sina.com.cn/it/2006-10-25/00041201306.shtml,笔记本电脑
12:17:02,1706894947631642,惠普笔记本电脑报价,2,10,product.it168.com/list/b/03010112_1.shtml,笔记本电脑
12:18:54,46233091413701754,惠普笔记本电脑报价,3,1,product.danawa.com.cn/list/C_1108.html,笔记本电脑
12:19:13,7389676161688885,神舟笔记本电脑如何,6,2,wenwen.soso.com/z/q31602709.htm,笔记本电脑
12:20:01,17620491030336816,面膜,1001,1,click.cpc.sogou.com/bill_biz?p=1Qx4rMM0BsHwyA2rlllllVgRlZlllerDllGz@9KTp5t2llllwSwvlG5ue3ylllll&q=cGlkPXNvZ291JnI9MzMmaD0xNjg0NDQ3MjAmdj0xJmM9TAA=&url=http://www.sasa.com,面膜
12:20:29,7389676161688885,神舟笔记本电脑如何,8,3,zhidao.baidu.com/question/3361498,笔记本电脑
12:22:38,16579977876523094,海藻面膜,1,2,ks.cn.yahoo.com/question/1307103108203.html,面膜
12:22:45,16579977876523094,海藻面膜,5,3,zhidao.baidu.com/question/26461746.html,面膜
12:24:25,16579977876523094,海藻面膜,2,2,fantasy.anyp.com/product/7242-13953.aspx,面膜
12:25:38,09346954054416034,自制去黑头面膜,2,4,www.ieenn.com/beauty/hufu/mianmo/200707/9729.shtml,面膜
12:26:19,16579977876523094,海藻面膜,4,3,www.meirongdawang.com/Html/Whelk/WhelkCure/24378.html,面膜
12:27:04,6359255125637353,笔记本电脑报价,1,1,notebook.yesky.com/,笔记本电脑
12:27:29,6359255125637353,笔记本电脑报价,2,2,notebook.it168.com/,笔记本电脑
12:27:51,09346954054416034,自制去黑头面膜,6,5,www.iface.com.cn/article/36268/3/,面膜
12:30:19,09346954054416034,自制去黑头面膜,9,6,www.beauty-skin.cn/html/quheitou/20070812/31.html,面膜
12:30:20,5130455116398853,苹果笔记本电脑报价,1,1,prod.it.com.cn/pricelist/2/1/10/856.htm,笔记本电脑
12:32:32,6359255125637353,无线网卡接口笔记本电脑报价,2,1,notebook.pconline.com.cn/price/sd/0804/1261775.html,笔记本电脑
12:37:40,42454632918932394,贝佳斯面膜,1,6,zhidao.baidu.com/question/1926092.html?si=1,面膜
12:42:02,12594483485121166,惠普笔记本电脑报价,1,1,product.enet.com.cn/price/plist4_2283.shtml,笔记本电脑
12:52:26,2706782967032919,磁康净水器,3,1,www.diytrade.com/directory/asia/buy/products/3740343/\xa8\xa8a???3????\xa1\xe4??\xa1\xe3\xa1\xe4\xa8\xa8????????.html,净水器
12:52:30,707074218468396,笔记本电脑声音小,1,7,zhidao.baidu.com/question/10382606,笔记本电脑
12:52:53,1441161736892701,笔记本电脑,1,1,"click.cpc.sogou.com/bill_cpc?p=L7Bi$EgsC$xwyA7gl2ylllrAlyll4eS2lFwXnNhPi12SllllGxxAlb43sGWesrgXe2ylllll&q=cGlkPWZ5bG9uZyZyPTYmaD0xNjg0NDQ3MjAmdj03JmM9TwA=&url=http://smartkeyword.allyes.com/main/adfclick%3Fdb=smartkeyword%26bid=1,101,4%26cid=1,0,0%26kv=kvid/259466%26show=ignore%26url=http://www.sonystyle.com.cn/products/vaio/index.htm%3FidObj=tz3",笔记本电脑
12:53:07,707074218468396,笔记本电脑声音小,6,8,wenwen.soso.com/z/q4014571.htm,笔记本电脑
12:53:14,9536323178372268,联想朝阳E42笔记本电脑价格,1,5,news.danawa.com.cn/20080201/416834.html,笔记本电脑
12:53:39,7297427701389825,惠普笔记本电脑报价,1,10,product.enet.com.cn/price/plist4_2283.shtml,笔记本电脑
12:54:47,9536323178372268,联想朝阳E42笔记本电脑价格,2,6,channel.pcpop.com/Market/111121.html,笔记本电脑
12:55:48,3678240264184313,自制瘦脸面膜,1,1,health.sohu.com/20060810/n244710755.shtml,面膜
12:56:14,7297427701389825,神州笔记本电脑报价,1,11,www.it.com.cn/notebook/ppzq/hasee/,笔记本电脑
12:57:20,9365949300720583,惠普笔记本电脑报价,1,1,product.enet.com.cn/price/plist4_2283.shtml,笔记本电脑
12:58:03,4976181962082111,海藻面膜祛痘,3,4,zhidao.baidu.com/question/45855221,面膜
12:59:03,9365949300720583,惠普笔记本电脑报价,2,2,product.it168.com/list/b/03010112_1.shtml,笔记本电脑
12:59:35,43718177555065657,冬季羽绒服图片,1,1,bbs.090.com.cn/TopicOther.asp?t=5&BoardID=88&id=603,羽绒服
12:59:53,43718177555065657,冬季羽绒服图片,2,2,eladies.sina.com.cn/nx/2005-02-08/139621.html,羽绒服
13:00:35,43718177555065657,冬季羽绒服图片,3,3,gd.sohu.com/20071101/n253004725.shtml,羽绒服
13:00:36,4371336945335834,自制祛斑面膜,1,1,lady.anhuinews.com/system/2004/06/16/000671182.shtml,面膜
13:00:54,43718177555065657,冬季羽绒服图片,4,4,www.raonet.com.cn/lady/fushi/4327.html,羽绒服
13:01:05,43718177555065657,冬季羽绒服图片,5,5,www.kuge.com/meitu/tzzlzj/yb/64622.shtml,羽绒服
13:01:31,43718177555065657,冬季羽绒服图片,6,6,www.kuge.com/meitu/tzzlyy/tq/70289.shtml,羽绒服
13:01:32,2706782967032919,磁康净水器,4,2,auction1.paipai.com/search/0/016C931A00000000000134C9007FD385-3626.html?ADTAG=501.2.1,净水器
13:01:52,43718177555065657,冬季羽绒服图片,7,7,women.sohu.com/s2007/xinkuanyurongfu/,羽绒服
13:02:05,7669170791627624,花生面膜,9,1,zhidao.baidu.com/question/23618941,面膜
13:02:06,7669170791627624,花生面膜,9,2,zhidao.baidu.com/question/23618941,面膜
13:02:48,43718177555065657,冬季羽绒服图片,7,8,women.sohu.com/s2007/xinkuanyurongfu/,羽绒服
13:03:19,43718177555065657,冬季羽绒服图片,8,9,bbs.86516.com/archiver/?tid-1318411.html,羽绒服
13:03:26,43718177555065657,冬季羽绒服图片,7,10,women.sohu.com/s2007/xinkuanyurongfu/,羽绒服
13:03:56,295697437995462,惠普笔记本电脑报价,1,1,product.enet.com.cn/price/plist4_2283.shtml,笔记本电脑
13:04:04,2706782967032919,磁康净水器,6,3,list.taobao.com/browse/50008097-350504/t-1--0----------2048--------------------2---------20-grid-commend-0-all-350504.htm,净水器
13:04:20,2706782967032919,磁康净水器,1,4,auction1.taobao.com/auction/item_detail-0db2-90d9eeab3248b4926ba54df539593d5d.jhtml,净水器
13:04:57,7297427701389825,神州笔记本电脑报价,2,12,zhidao.baidu.com/question/40447788.html,笔记本电脑
13:05:30,8993652089843767,神舟笔记本电脑如何,2,1,iask.sina.com.cn/b/1995057.html,笔记本电脑
13:06:02,7297427701389825,神州笔记本电脑报价,9,13,www.85160.com/info/20060421/189470.htm,笔记本电脑
13:06:10,561686339677933,沁园净水器,8,2,zhidao.baidu.com/question/48121235,净水器
13:06:12,7669170791627624,自制面膜,1,5,www.whiteningcosmetics.net/,面膜
13:06:13,7669170791627624,自制面膜,1,4,www.whiteningcosmetics.net/,面膜
13:09:08,7297427701389825,神州笔记本电脑,2,18,www.it.com.cn/notebook/ppzq/hasee/,笔记本电脑
13:09:14,2390924301134087,咖啡机,5,1,www.coffeeonline.org.cn/,咖啡机
13:09:28,2390924301134087,咖啡机,9,2,www.veni-coffee.com/indax/quanzid2.htm,咖啡机
13:09:52,43718177555065657,冬季羽绒服模特图片,1,12,epaper.tianjindaily.com.cn/tjrb/tjrb/2007-11/26/content_5395730.htm,羽绒服
13:10:03,561686339677933,沁园净水器,4,3,shop34595536.taobao.com/,净水器
13:10:07,43718177555065657,冬季羽绒服模特图片,2,13,bbs.86516.com/archiver/?tid-1318411.html,羽绒服
13:10:29,43718177555065657,冬季羽绒服模特图片,3,14,www.chinanews.com.cn/other/news/2006/11-16/821894.shtml,羽绒服
13:10:52,43718177555065657,冬季羽绒服模特图片,4,15,tieba.baidu.com/f?kz=319570995,羽绒服
13:11:05,2625686226904935,笔记本电脑,1,1,"click.cpc.sogou.com/bill_cpc?p=3yz6VEVjT7PwyAdtl2ylllrAlyll4eS2lFwXng7e0xSSllllGxlAlb43sGWesrgXe2ylllll&q=cGlkPWZ5bG9uZyZyPTImaD0xNjg0NDQ3MjAmdj03JmM9TwA=&url=http://smartkeyword.allyes.com/main/adfclick%3Fdb=smartkeyword%26bid=1,101,4%26cid=1,0,0%26kv=kvid/259466%26show=ignore%26url=http://www.sonystyle.com.cn/products/vaio/index.htm%3FidObj=tz3",笔记本电脑
13:11:06,43718177555065657,冬季羽绒服模特图片,5,16,news.sohu.com/20061116/n246432531.shtml,羽绒服
13:11:07,43837048943087203,惠普笔记本电脑报价,2,1,product.it168.com/list/b/03010112_1.shtml,笔记本电脑
13:11:19,43718177555065657,冬季羽绒服模特图片,6,17,auction1.taobao.com/auction/0/item_detail-0db1-549d3bc2b8463e66cd08454154b05da4.jhtml,羽绒服
13:11:35,43718177555065657,冬季羽绒服模特图片,7,18,auction1.paipai.com/F7A0491B0000000000773647029F7D98?PTAG=30039.1.1,羽绒服
13:11:43,43718177555065657,冬季羽绒服模特图片,8,19,eladies.sina.com.cn/fa/p/2008/0120/1227647833.shtml,羽绒服
13:12:10,7669170791627624,自制面膜,4,6,women.sohu.com/20060627/n243943258.shtml,面膜
13:12:33,43718177555065657,冬季羽绒服模特图片,10,20,www.efu.com.cn/data/2006/2006-11-17/173682.shtml,羽绒服
13:12:50,43718177555065657,波司登羽绒服图片,1,22,www.b2byurongfu.cn/,羽绒服
13:13:17,561686339677933,沁园净水器,1,4,china-business.coovee.net/Business/Detail324807/Index.Html,净水器
13:13:41,4087629258374049,维生素ｃ+面膜,1,12,zhidao.baidu.com/question/8872486.html,面膜
13:14:16,7297427701389825,神州笔记本电脑价格,2,21,zhidao.baidu.com/question/29379904,笔记本电脑
13:14:26,7297427701389825,神州笔记本电脑价格,4,22,www.ceconline.com/SEARCH/%C9%F1%D6%DD%B1%CA%BC%C7%B1%BE%B5%E7%C4%D4%B1%A8%BC%DB.HTM?origin=RelatedKeywords,笔记本电脑
13:14:29,561686339677933,沁园净水器,2,5,china-company.coovee.net/Free101214/Index.Html,净水器
13:15:13,7297427701389825,神州笔记本电脑价格,10,23,bbs.hustbbs.com/thread-42906-1-1.html,笔记本电脑
13:16:42,561686339677933,沁园净水器,10,6,paper.sznews.com/szwb/20051209/ca2038333.htm,净水器
13:16:49,4087629258374049,维生素ｃ+面膜,3,13,zhidao.baidu.com/question/51468862,面膜
13:17:06,9911974655345834,100美元笔记本电脑,2,1,digi.tech.qq.com/zt/100dollarsnb.htm,笔记本电脑
13:17:22,4087629258374049,维生素ｃ+面膜,4,14,news.sina.com.cn/h/2007-11-14/094314303778.shtml,面膜
13:17:40,49964230115344293,神舟笔记本电脑,2,18,detail.zol.com.cn/notebook_index/subcate16_1191_list_1.html,笔记本电脑
13:18:13,38636028222257046,戴尔笔记本电脑,8,3,product.enet.com.cn/price/plist4_2065.shtml,笔记本电脑
13:18:30,4087629258374049,维生素ｃ+面膜,6,15,wenwen.soso.com/z/q53093364.htm,面膜
13:20:20,4087629258374049,维生素ｃ+面膜,7,16,iask.sina.com.cn/b/10980105.html,面膜
13:20:47,9911974655345834,低价笔记本电脑,1,2,promotion.china.alibaba.com/html/xiaofeipin/sm/bijibendiannao.html,笔记本电脑
13:21:02,12589186696529303,华硕笔记本电脑,4,1,product.yesky.com/catalog/136/,笔记本电脑
13:21:05,4087629258374049,维生素ｃ+面膜,8,17,wenwen.soso.com/z/q12965423.htm,面膜
13:21:40,9911974655345834,低价笔记本电脑,7,3,www.yesky.com/ServerIndex/77125243130347520/20031201/1749507.shtml,笔记本电脑
13:21:43,4087629258374049,维生素ｃ+面膜,11,19,pop.pcpop.com/061005/2606294.html,面膜
13:22:12,12589186696529303,华硕笔记本电脑,4,2,product.yesky.com/catalog/136/,笔记本电脑
13:22:17,9911974655345834,低价笔记本电脑,5,4,news.vlongbiz.com/digital/2006-04-21/1145630063d34537.html,笔记本电脑
13:22:58,4087629258374049,维生素ｃ+面膜,13,20,brightice-00.blog.sohu.com/72245817.html,面膜
13:23:01,5650469622297074,敷完面膜后怎样护肤,1,7,zhidao.baidu.com/question/7645202,面膜
13:23:02,5264325889543299,绿茶粉面膜,5,1,www.meiti.net.cn/zhuant/m2611t/,面膜
13:23:53,4087629258374049,维生素ｃ+面膜,18,21,forum.taobao.com/forum-16/show_thread---1-5832738-.htm,面膜
13:24:51,4087629258374049,维生素ｃ+面膜,21,23,www.xici.net/b358816/d46310622.htm,面膜
13:24:55,5650469622297074,敷完面膜后怎样护肤,2,8,zhidao.baidu.com/question/49316191,面膜
13:24:57,5650469622297074,敷完面膜后怎样护肤,2,9,zhidao.baidu.com/question/49316191,面膜
13:25:26,15092827080523302,惠普笔记本电脑报价,1,2,product.enet.com.cn/price/plist4_2283.shtml,笔记本电脑
13:25:37,4087629258374049,维生素ｃ+面膜,24,24,bbs.onlylady.com/thread-239873-1-1.html,面膜
13:25:50,4613450602876714,笔记本电脑,2,3,click.cpc.sogou.com/bill_search?p=7MCGzjU0O3Hwy0aYlxcll4TFlZlxnwcClF3uTR8F@7iNlllllSpjlE43sGWesrgXe2ylllll&q=cGlkPXNvZ291JnI9MjQmaD0xNjg0NDQ3MjAmdj0xJmM9TAA=&url=http://www.hzysm.com,笔记本电脑
13:25:58,8986929350325681,惠普笔记本电脑报价,1,1,product.enet.com.cn/price/plist4_2283.shtml,笔记本电脑
13:26:54,4087629258374049,自制面膜,6,26,lady.163.com/07/0411/11/3BPTVS1600261IDC.html,面膜
13:27:00,4087629258374049,自制面膜,7,27,www.opc5a.com/subject/ShowArticle1.asp?ArticleID=1349,面膜
13:27:11,15092827080523302,三星笔记本电脑报价,1,2,product.enet.com.cn/price/plist4_2117.shtml,笔记本电脑
13:27:46,4087629258374049,自制面膜,9,28,bj.sina.com.cn/h/2006-10-13/1148106570.shtml,面膜
13:28:04,4613450602876714,笔记本电脑,9,4,notebook.pchome.net/,笔记本电脑
13:29:51,5174791660438502,敷完面膜后怎样护肤,1,1,zhidao.baidu.com/question/7645202,面膜
13:30:02,9750935563957614,神舟笔记本电脑报价,1,1,detail.zol.com.cn/notebook_index/subcate16_1191_list_1.html,笔记本电脑
13:31:17,9750935563957614,神舟笔记本电脑报价,2,2,nb.zol.com.cn/manu_1191.shtml,笔记本电脑
13:32:31,9750935563957614,神舟笔记本电脑报价,7,3,digi.qq.com/a/20060510/000168.htm,笔记本电脑
13:33:40,9750935563957614,神舟笔记本电脑报价,9,4,www.pconline.com.cn/notebook/price/gz/0503/586501.html,笔记本电脑
13:34:00,9750935563957614,神舟笔记本电脑报价,10,5,www.thethirdmedia.com/pc/zjbj/bjbdn-201.htm,笔记本电脑
13:35:31,4087629258374049,自制祛斑面膜,1,30,lady.anhuinews.com/system/2004/06/16/000671182.shtml,面膜
13:36:48,4087629258374049,自制祛斑面膜,2,31,eladies.sina.com.cn/beauty1/2007/0113/1221375763.html,面膜
13:37:48,4087629258374049,自制祛斑面膜,3,32,www.opc5a.com/subject/ShowArticle1.asp?ArticleID=1349,面膜
13:38:10,4087629258374049,自制祛斑面膜,5,33,www.pclady.com.cn/beauty/bl/class/teachdiy/0507/46226.html,面膜
13:41:13,7669170791627624,自制面膜,1,38,www.whiteningcosmetics.net/,面膜
13:41:49,7669170791627624,如何自制补水面膜,1,40,zhidao.baidu.com/question/467390.html,面膜
13:42:08,4692927685946398,茶树净痘去油面膜,1,12,www.verycolor.com/prod-100115238-tea_tree_oil_face_mask_100ml.html,面膜
13:43:32,5904063964877829,东芝笔记本电脑,2,1,www.pconline.com.cn/notebook/pinpai/toshiba/,笔记本电脑
13:45:01,7669170791627624,如何自制补水面膜,12,42,www.mrhf.net.cn/meironghufu/zizhimianmo/200706/6011_7.shtml,面膜
13:45:46,7669170791627624,自制深层补水面膜,3,45,www.zizhimianmo.org/,面膜
13:45:46,11747699628624947,笔记本电脑,2,6,click.cpc.sogou.com/bill_search?p=G3dcfDnY4yBwy0NTlpylll@slZlx53BBlFatkdTsS1SNllllGSlhlE43sGWesrgXe2ylllll&q=cGlkPXNvZ291JnI9MyZoPTE2ODQ0NDcyMCZ2PTEmYz1MAA==&url=http://www.myhstx.com,笔记本电脑
13:46:09,7669170791627624,自制深层补水面膜,6,46,zhidao.baidu.com/question/11761516.html?fr=qrl3,面膜
13:46:14,7669170791627624,自制深层补水面膜,6,47,zhidao.baidu.com/question/11761516.html?fr=qrl3,面膜
13:46:37,7669170791627624,自制深层补水面膜,7,48,iask.sina.com.cn/b/4720382.html?from=related,面膜
13:46:38,11747699628624947,笔记本电脑价格,1,7,notebook.yesky.com/,笔记本电脑
13:47:36,7669170791627624,自制深层补水面膜,12,50,www.mian-mo.cn/mianmo/bushuimianmo/index.html,面膜
13:47:50,7669170791627624,自制深层补水面膜,13,51,99baixin.com/beauty/24774.shtml,面膜
13:49:13,11747699628624947,笔记本电脑价格,4,1,www.dellcn.org/,笔记本电脑
13:49:24,7669170791627624,自制深层补水面膜,14,52,women.sohu.com/20050702/n226101003.shtml,面膜
13:50:39,38049086849332464,华硕笔记本电脑报价,2,2,product.danawa.com.cn/list/C_789.html,笔记本电脑
13:51:01,4140895900665101,李孝利口红,3,1,www.51xw.com/20050811/xw_149812.htm,口红
13:51:33,28206317843760575,敷完面膜后怎样护肤,1,1,zhidao.baidu.com/question/7645202,面膜
13:51:45,38049086849332464,华硕笔记本电脑报价,2,3,product.danawa.com.cn/list/C_789.html,笔记本电脑
13:51:55,4140895900665101,李孝利口红,10,2,zhidao.baidu.com/question/3019134,口红
13:52:46,6543775453013078,玉兰油美容焕采面膜,1,1,beauty.buyest.com/product/2158.html,面膜
13:54:12,050687055910336454,笔记本电脑,1002,3,click.cpc.sogou.com/bill_search?p=ueHaALbnGKOwy0OelxcllRfClZlx2H@HlFJDQ2EC7kCNlllllB9VlrufZs3ehr847bfCiDFUl2clll==&q=cGlkPXNvZ291JnI9MTYmaD0xNjg0NDQ3MjAmdj0xJmM9TAA=&url=http://www.smarter.com.cn/search.php%3Fq=%25B9%25BA%25C2%25F2%25B1%25CA%25BC%25C7%25B1%25BE%25B5%25E7%25C4%25D4%26source=sogou_cn_002_keyword_%25B9%25BA%25C2%25F2%25B1%25CA%25BC%25C7%25B1%25BE%25B5%25E7%25C4%25D4,笔记本电脑
13:55:02,6543775453013078,玉兰油美容焕采面膜,3,2,brand.yoka.com/olay/detail2697.htm,面膜
13:55:11,2463111101608096,自制瘦脸面膜,2,1,yesee.qianlong.com/3910/2005/08/11/155@2761424.htm,面膜
13:56:00,30066538139668375,惠普笔记本电脑报价,1,1,product.enet.com.cn/price/plist4_2283.shtml,笔记本电脑
